,0,1,2
0,6.090621099450752,108.07754469728373,45.18708870803485
1,140.96542588752033,224.52106573013538,38.766306698011
2,162.0026293941258,165.84590973828446,26.17289216958281
3,180.90463804983372,181.359270272196,34.73613458785133
4,180.09325931088816,211.9295594100939,38.985731525809534
5,174.9724318573692,237.28272079607362,41.00242965623878
6,193.43755661383435,214.46820859175943,74.58316521033028
7,188.92387116529807,188.4019009270386,70.99495125195183
8,197.71589482618114,171.7788233988771,73.44050461613618
9,205.38875954930649,156.36410366099497,76.47674969829441
10,212.42984751416196,150.86038692315185,84.96866238917272
11,201.08168804543496,140.5339493020234,103.52095709473257
12,189.52922174069337,133.7685457757117,88.5972132850804
13,185.17689932716445,127.87401822397352,95.37056924310612
14,175.28337652742886,121.33417463598556,106.25694870858155
15,170.60369385460118,117.8934205072457,116.77267559077569
16,162.9137495625558,113.47718745520855,113.14949343794764
17,148.0481635219797,107.28060423904773,116.5654628370632
18,151.37821253263806,102.9935105605494,112.93727335997829
19,148.075416385728,98.80943131289533,112.18043164552996
20,142.43691309340673,98.92940568136117,111.97619653159761
21,143.4113613344836,90.85533856567561,112.62056165739459
22,155.78635442084413,88.07012858906317,110.9159951076647
23,151.27353966949846,84.86448142123659,110.14099153662119
24,141.16461829351235,81.23883980260781,107.32579476738728
25,132.56055347953335,83.91449739765348,105.2050621675354
26,127.81694269373716,81.76111713497036,101.85907242257042
27,125.40829435552062,79.56305019378372,99.91653925842736
28,120.81751150981492,76.6367787827817,96.22144107174353
29,117.71657500446614,73.46456240927958,94.30777014554096
30,115.88862456796338,68.47349199913454,95.32414076911239
31,115.57559390055141,66.54061504601809,95.56669967328837
32,113.24470723250272,66.25571357063862,94.34689414737583
33,111.58826753652913,68.55251966049518,92.97983129932621
34,110.49297919796531,66.75718653711996,91.56258265974046
35,110.90311673295169,65.33649325668802,89.9202895284339
36,109.3606185175397,74.01787503050107,87.34076733651108
37,108.32125705228728,79.55403901779599,85.99139012201685
38,106.20452036731763,85.82978749672606,84.99614882122837
39,104.38239333208118,83.9031546735564,83.37377238241402
40,101.70068736258924,80.84743556690078,81.49389427586614
41,99.88798585812327,81.95480598252009,79.38275838215314
42,98.04930621047436,82.35506403875006,77.47605163708488
43,96.71093959738648,80.78135016878187,77.39968508276814
44,96.11287837231386,79.89787973779315,76.501875295347
45,94.94676896743347,78.57409972705652,78.39544655418763
46,95.06407578604384,78.20815457788915,77.59931429106177
47,93.1938392812669,78.6000313455376,78.32025053602413
48,91.43547901458628,77.62163818129513,78.16244764598758
49,92.86345958945489,76.8485594492981,77.30283884604867
50,92.75806981069827,75.99116483936969,72.25736177683446
51,91.65187415086157,75.5077335373482,73.90288232288411
52,89.23963133899412,75.13131209682373,74.13543703771384
53,88.02640337532509,74.80166599341423,74.46417263808193
54,86.07614167456238,74.15401610135511,76.82157739409642
55,84.80645599482041,73.98591658462759,78.40412245794244
56,83.92539253619863,73.48227373019904,78.95502453786533
57,85.76963644239949,73.79096648873009,79.9121791155622
58,84.1077368295343,73.79969019126293,79.53067670768489
59,84.18531047709273,72.64796622095973,79.33477130994608
60,82.63032795276644,71.24929189226808,78.9187118473065
61,81.69875189903289,74.0927645448057,79.7552756989246
62,80.89078559097959,74.62836043438132,78.71906532157065
63,79.79743698343798,75.49309292196565,78.09840857488803
64,78.82341158317877,75.30006579088644,77.74644740996543
65,77.88657574557804,75.16194747461769,76.41426414173098
66,78.59220199399239,77.24743821403979,77.49404363425538
67,75.24122392332191,75.92271816152001,77.08910270696163
68,74.71782124550784,75.58031424861026,76.84886110675829
69,74.57214700417163,76.5414665034071,76.38084429620385
70,73.34772867231257,76.27337843835606,76.46687450432518
71,72.83408989974212,75.78057412681062,76.699250063791
72,72.47056624342028,74.30366822657646,76.56040372805008
73,73.94657272239567,72.53217525424077,76.15782295179878
74,75.26481415931951,68.85160388231235,75.79926670790965
75,75.18823846721556,68.87177015618605,75.37874230334667
76,73.809302447923,68.74501339674408,75.58067245383928
77,72.01547086754022,73.37537508622185,74.85916048812001
78,69.74030741151952,73.03870947801153,73.93287557076914
79,68.50449933022797,72.51433172003824,74.46011572368151
80,67.59005826361725,71.9167822708077,72.46774419472624
81,66.28520075630087,69.83490431793551,70.1389236253715
82,63.616301556655145,69.17188498760214,69.17555731385056
83,62.45215326338817,68.29599166690774,68.50704827296458
84,61.61457591711314,67.70590937577539,64.22341575102722
85,58.579341772700715,67.24921674410378,62.38980187868384
86,55.85630609330944,65.88896957236314,61.29485460342294
87,54.82929507720463,64.95050584649594,61.16557172738845
88,53.45448157140629,64.78689935205244,60.319657032089985
89,54.02433928351302,64.68540558233873,58.30629880710928
90,51.70730054763075,64.16997850560725,57.30099742600248
91,50.74498386777386,64.28454108445813,56.90339540960746
92,49.24119092644351,63.67200191741502,55.966160224304076
93,47.316085276497816,62.67556132757034,56.291108430530656
94,45.5427040845241,62.09163295426684,56.130039949523606
95,44.30032511358601,61.32106086243066,56.08620559975281
96,43.64285197016835,57.583946142898476,55.57384965217869
97,42.740665433790184,57.08987785803572,54.79254957676424
98,41.34527735440786,56.31239519831101,54.55325834144298
99,40.92427052420162,55.91023043989913,52.140031997003355
100,40.302924571265585,55.28713825052531,49.70356502362432
101,40.343922172361516,54.779748530229995,48.69277124737596
102,40.899590526991716,53.62377571004017,48.14083088456408
103,40.66862257612116,52.90114034967895,47.21537927247106
104,40.400100926798586,52.54091927368925,47.36671988832091
105,40.179699507922344,50.11325559547855,46.819321676305954
106,39.79317879502373,49.844615145083544,45.132618062847
107,39.15506074131387,49.60722309253962,43.58099525386305
108,37.99923320738304,49.27211640529714,42.373344645989825
109,37.242677681811664,48.35689095857554,40.95827479655063
110,36.623595779340675,46.077954940145176,40.35696600743132
111,35.67391692064392,44.1195922589038,40.1298686448852
112,34.76124263972787,42.26019018838562,39.64179180770687
113,33.85498153157063,40.49561960206082,38.6229065568602
114,33.31280679004789,38.85732783998222,38.175026936263144
115,32.74963525332487,38.24657306616322,37.170605067113335
116,31.943427891790332,36.959281554896464,37.06093237391656
117,31.156111417920165,35.58719157161742,36.96156111611997
118,30.755821981701608,34.44906285276319,35.9297937653915
119,30.499818559625755,33.24033702057615,34.88245049990766
120,29.831799211355133,33.04120056932008,33.88394355729288
121,29.550355176340005,32.989687649090534,33.628988098079894
122,29.47895297003775,32.76552513734703,33.493914774984816
123,29.214810861933685,32.26871126179453,34.432444621447964
124,28.948750791264565,31.977937223465364,34.12938741842575
125,29.02475418785021,31.31592823587693,33.67565436705395
126,28.93302037175026,31.458326555775077,33.1445194205975
127,29.543430106505106,30.599286237623588,32.32868909491189
128,29.451218214782777,29.826077438406383,31.51733449170559
129,29.34235698642864,30.00101831471109,31.199088429494473
130,29.245893859300065,29.851536775985366,31.135925186664817
131,29.116672826824193,31.118149315460656,30.970321310914116
132,28.961400022998493,30.938514760666596,30.67682761792805
133,28.691393546433005,30.781290075291537,31.841239269323957
134,28.50407080076497,30.656564248158656,31.818153649266083
135,28.152805739814845,30.554273669848314,31.17557774379921
136,27.93778799357115,30.402134646833055,30.769264048014257
137,27.807131295126858,30.261960793960196,30.443961562896696
138,27.321914968733704,30.159751452546715,29.801939777094095
139,26.82793111248262,29.400145310639605,29.362217421287866
140,26.349570327571236,28.69328310264538,28.86165816214097
141,25.873116332671447,28.01483085252849,28.70083999732631
142,25.42443356972325,27.40406698912293,28.2448296633808
143,24.984296536589657,27.960778884080405,27.70822782675549
144,24.55456701447531,27.323561511364765,27.155332035322456
145,24.140987355058822,26.710773475023263,26.854232445756544
146,23.735671565513993,26.38033637507787,28.304179723855366
147,23.384419501402476,26.177012167235976,28.297585202204722
148,23.48381145496807,26.09285953490534,28.115424187179972
149,23.415306599456695,26.772687502548976,27.95704529333832
150,23.086394959409695,27.50496946685522,27.80727474621603
151,22.726073649928825,27.455645423519357,27.737450343800568
152,22.37883946463272,27.344414588627696,28.968808572397823
153,22.03801994399995,27.399686996160277,28.63631236369024
154,21.82204661744519,27.61244813370318,28.69732549122382
155,21.913122210712373,27.487456867930977,28.292718929184907
156,22.918198830891114,27.01714865464631,27.829439488589497
